,Name,gender,is alive,age,Death_Probability
23683,Mary Jean Crenshaw Tully,Female,no,78,0.040310000000000006
23685,Karen Tumulty,Female,yes,59,0.006659999999999999
23687,Tamara Tunie,Female,yes,55,0.00447
23691,Robin Tunney,Female,yes,42,0.0016899999999999999
23692,KT Tunstall,Female,yes,39,0.00134
23697,Paige Turco,Female,yes,49,0.0026100000000000003
23699,Ann Turkel,Female,yes,68,0.01594
23700,Christy Turlington,Female,yes,45,0.00201
23704,Anthea Turner,Female,yes,54,0.00403
23706,Bree Turner,Female,yes,37,0.0011300000000000001
23708,Guinevere Turner,Female,yes,46,0.00214
23711,Janine Turner,Female,yes,52,0.0033200000000000005
23718,Kathleen Turner,Female,yes,60,0.00734
23719,Lana Turner,Female,no,75,0.02998
23726,Tina Turner,Female,yes,75,0.02998
23733,Aida Turturro,Female,yes,52,0.0033200000000000005
23736,Rita Tushingham,Female,yes,74,0.027360000000000002
23738,Dorothy Tutin,Female,no,71,0.02103
23739,Cosey Fanni Tutti,Female,yes,63,0.00987
23740,Lurene Tuttle,Female,no,79,0.04462
23743,Margaret Tutwiler,Female,yes,64,0.010879999999999999
23746,Shania Twain,Female,yes,49,0.0026100000000000003
23748,Shannon Tweed,Female,yes,57,0.00547
23750,Helen Twelvetrees,Female,no,50,0.00281
23751,Twiggy,Female,yes,65,0.01201
23762,Aisha Tyler,Female,yes,44,0.0019
23763,Anne Tyler,Female,yes,73,0.02511
23764,Beverly Tyler,Female,no,78,0.040310000000000006
23765,Bonnie Tyler,Female,yes,63,0.00987
23766,Ginny Tyler,Female,no,87,0.10690999999999999
23769,Judy Tyler,Female,no,24,0.00044
23770,Liv Tyler,Female,yes,37,0.0011300000000000001
23771,Mia Tyler,Female,yes,36,0.0010400000000000001
23772,Nikki Tyler,Female,yes,42,0.0016899999999999999
23774,Tina Tyler,Female,yes,49,0.0026100000000000003
23777,Hunter Tylo,Female,yes,52,0.0033200000000000005
23780,Yulia Tymoshenko,Female,yes,54,0.00403
23783,Ann Tyrrell,Female,no,74,0.027360000000000002
23784,Susan Tyrrell,Female,no,67,0.01456
23786,Cicely Tyson,Female,yes,81,0.055420000000000004
23790,Laura D. Tyson,Female,yes,67,0.01456
23794,Wyomia Tyus,Female,yes,69,0.017419999999999998
23795,Margaret Tyzack,Female,no,80,0.04965
23806,Leslie Uggams,Female,yes,71,0.02103
23812,Tracey Ullman,Female,yes,55,0.00447
23813,Liv Ullmann,Female,yes,76,0.03305
23821,Miyoshi Umeki,Female,no,78,0.040310000000000006
23825,Barbara D. Underwood,Female,yes,70,0.019119999999999998
23827,Carrie Underwood,Female,yes,31,0.00064
23833,Ruth Underwood,Female,yes,68,0.01594
23834,Sheryl Underwood,Female,yes,51,0.0030399999999999997
23835,Deborah Kara Unger,Female,yes,51,0.0030399999999999997
23838,Gabrielle Union,Female,yes,42,0.0016899999999999999
23846,Jolene Unsoeld,Female,yes,83,0.06888
23849,Ari Up,Female,no,48,0.00244
23854,Kate Upton,Female,yes,22,0.00042
23858,Mary Ure,Female,no,42,0.0016899999999999999
23877,Brenda Vaccaro,Female,yes,75,0.02998
23883,Holly Valance,Female,yes,31,0.00064
23886,Sigrid Valdis,Female,no,72,0.023030000000000002
23894,Brooke Valentine,Female,yes,30,0.0006
23896,Karen Valentine,Female,yes,67,0.01456
23897,Kathy Valentine,Female,yes,55,0.00447
23907,Amber Valletta,Female,yes,40,0.00146
23909,Alida Valli,Female,no,85,0.08559
23917,Joan Van Ark,Female,yes,71,0.02103
23919,Abigail Van Buren,Female,no,95,0.24316
23929,Anneliese van der Pol,Female,yes,30,0.0006
23932,Mamie Van Doren,Female,yes,83,0.06888
23933,Mona Van Duyn,Female,no,83,0.06888
23937,Amy Van Dyken,Female,yes,41,0.00158
23938,Jo Van Fleet,Female,no,82,0.06182000000000001
23946,Vicki Van Meter,Female,no,26,0.00045999999999999996
23950,Joyce Van Patten,Female,yes,80,0.04965
23959,Greta Van Susteren,Female,yes,59,0.006659999999999999
23965,Emily VanCamp,Female,yes,28,0.0005200000000000001
23970,Vivian Vance,Female,no,70,0.019119999999999998
23971,Katrina vanden Heuvel,Female,yes,55,0.00447
23975,Musetta Vander,Female,yes,45,0.00201
23976,Amy Vanderbilt,Female,no,66,0.01325
23977,Gloria Vanderbilt,Female,yes,90,0.14886
23982,Laura Vandervoort,Female,yes,30,0.0006
23989,Kirsten Vangsness,Female,yes,42,0.0016899999999999999
23992,Vanity,Female,yes,55,0.00447
23995,Agnès Varda,Female,yes,86,0.09561
23996,Nia Vardalos,Female,yes,52,0.0033200000000000005
23997,Leonor Varela,Female,yes,42,0.0016899999999999999
23999,Chavela Vargas,Female,no,93,0.20245
24000,Elizabeth Vargas,Female,yes,52,0.0033200000000000005
24006,Indira Varma,Female,yes,41,0.00158
24008,Astrid Varnay,Female,no,88,0.11955
24010,Christine A. Varney,Female,yes,59,0.006659999999999999
24013,Diane Varsi,Female,no,54,0.00403
24019,Liz Vassey,Female,yes,42,0.0016899999999999999
24020,Sofia Vassilieva,Female,yes,22,0.00042
24027,Sarah Vaughan,Female,no,66,0.01325
24029,Countess Vaughn,Female,yes,36,0.0010400000000000001
24032,Terri J. Vaughn,Female,yes,45,0.00201
24034,Emmanuelle Vaugier,Female,yes,38,0.00124
24043,Alexa Vega,Female,yes,26,0.00045999999999999996
24045,Paz Vega,Female,yes,38,0.00124
24046,Suzanne Vega,Female,yes,55,0.00447
24047,Patricia Velasquez,Female,yes,43,0.0018
24048,Nadine Velazquez,Female,yes,36,0.0010400000000000001
24049,Nydia Velázquez,Female,yes,61,0.00811
24050,Lauren Vélez,Female,yes,50,0.00281
24051,Lupe Velez,Female,no,36,0.0010400000000000001
24056,Helen Vendler,Female,yes,81,0.055420000000000004
24057,Ann Veneman,Female,yes,65,0.01201
24060,Diane Venora,Female,yes,62,0.00895
24068,Janet Ventura-Arvizo,Female,yes,46,0.00214
24071,Vera-Ellen,Female,no,60,0.00734
24074,Gwen Verdon,Female,no,75,0.02998
24076,Maribel Verdú,Female,yes,44,0.0019
24077,Elena Verdugo,Female,yes,88,0.11955
24079,Sofia Vergara,Female,yes,42,0.0016899999999999999
24088,Josée Verner,Female,yes,55,0.00447
24093,Lillian Vernon,Female,yes,87,0.10690999999999999
24095,Shirley Verrett,Female,no,79,0.04462
24097,Allegra Versace,Female,yes,28,0.0005200000000000001
24098,Donatella Versace,Female,yes,59,0.006659999999999999
24100,Christine S. Vertefeuille,Female,yes,64,0.010879999999999999
24108,Linda Vester,Female,yes,49,0.0026100000000000003
24116,Christina Vidal,Female,yes,33,0.0007700000000000001
24118,Lisa Vidal,Female,yes,49,0.0026100000000000003
24120,Meredith Vieira,Female,yes,61,0.00811
24132,Vaira Vike-Freiberga,Female,yes,77,0.036489999999999995
24149,Cerina Vincent,Female,yes,35,0.0009400000000000001
24158,Virginia Vincent,Female,yes,90,0.14886
24161,Joan D. Vinge,Female,yes,66,0.01325
24165,Helen Vinson,Female,no,92,0.18337
24169,Michelle Visage,Female,yes,46,0.00214
24173,Nana Visitor,Female,yes,57,0.00547
24182,Monica Vitti,Female,yes,83,0.06888
24188,Kate Voegele,Female,yes,28,0.0005200000000000001
24195,Cynthia Voigt,Female,yes,72,0.023030000000000002
24199,Julia Volkova,Female,yes,29,0.00055
24207,Sunny von Bulow,Female,no,76,0.03305
24211,Diane von Furstenberg,Female,yes,68,0.01594
24215,Jenna von Oy,Female,yes,37,0.0011300000000000001
24216,Daisy von Scherler Mayer,Female,yes,48,0.00244
24219,Frederica von Stade,Female,yes,69,0.017419999999999998
24221,Dita Von Teese,Female,yes,42,0.0016899999999999999
24225,Lindsey Vonn,Female,yes,30,0.0006
24227,Lark Voorhies,Female,yes,40,0.00146
24228,Marilyn vos Savant,Female,yes,68,0.01594
24233,Sarah Vowell,Female,yes,45,0.00201
24239,Barbara F. Vucanovich,Female,no,92,0.18337
24240,Severina Vuckovic,Female,yes,42,0.0016899999999999999
24247,Caitlin Wachs,Female,yes,25,0.00045
24248,Justine Waddell,Female,yes,38,0.00124
24252,Virginia Wade,Female,yes,69,0.017419999999999998
24256,Ann L. Wagner,Female,yes,52,0.0033200000000000005
24258,Kristina Wagner,Female,yes,51,0.0030399999999999997
24259,Lindsay Wagner,Female,yes,65,0.01201
24260,Natasha Gregson Wagner,Female,yes,44,0.0019
24269,Becky Wahlstrom,Female,yes,39,0.00134
24287,Ruth Graves Wakefield,Female,no,74,0.027360000000000002
24291,Diane Wakoski,Female,yes,77,0.036489999999999995
24303,Anna Walentynowicz,Female,no,81,0.055420000000000004
24305,Sonya Walger,Female,yes,40,0.00146
24309,Alice Walker,Female,yes,70,0.019119999999999998
24310,Ally Walker,Female,yes,53,0.00365
24315,Dreama Walker,Female,yes,28,0.0005200000000000001
24320,Helen Walker,Female,no,48,0.00244
24327,Margaret Walker,Female,no,83,0.06888
24329,Nancy Walker,Female,no,70,0.019119999999999998
24330,Olene Walker,Female,yes,84,0.07674
24334,Polly Walker,Female,yes,48,0.00244
24354,Jean Wallace,Female,no,67,0.01456
24355,Lurleen Burns Wallace,Female,no,42,0.0016899999999999999
24356,Marcia Wallace,Female,no,71,0.02103
24360,Dee Wallace-Stone,Female,yes,66,0.01325
24370,Deborah Walley,Female,no,58,0.00604
24376,Nancy Walls,Female,yes,48,0.00244
24385,Joan Walsh,Female,yes,56,0.00495
24389,Kate Walsh,Female,yes,47,0.00229
24390,Kay Walsh,Female,no,94,0.22268000000000002
24391,Kerri Walsh,Female,yes,36,0.0010400000000000001
24395,Maiara Walsh,Female,yes,26,0.00045999999999999996
24400,Jessica Walter,Female,yes,73,0.02511
24405,Julie Walters,Female,yes,64,0.010879999999999999
24406,Laurie Walters,Female,yes,67,0.01456
24407,Melora Walters,Female,yes,46,0.00214
24408,Susan Walters,Female,yes,51,0.0030399999999999997
24410,Kim Walther,Female,yes,37,0.0011300000000000001
24411,Alice Walton,Female,yes,65,0.01201
24414,Helen Robson Walton,Female,no,88,0.11955
24415,Jess Walton,Female,yes,65,0.01201
24430,Zoë Wanamaker,Female,yes,65,0.01201
24433,Vera Wang,Female,yes,65,0.01201
24446,Claire Ward,Female,yes,42,0.0016899999999999999
24449,Lalla Ward,Female,yes,63,0.00987
24451,Megan Ward,Female,yes,45,0.00201
24452,Rachel Ward,Female,yes,57,0.00547
24454,Sela Ward,Female,yes,58,0.00604
24457,Sophie Ward,Female,yes,50,0.00281
24458,Susan Ward,Female,yes,38,0.00124
24460,Kim M. Wardlaw,Female,yes,60,0.00734
24465,Marsha Warfield,Female,yes,60,0.00734
24474,Amelia Warner,Female,yes,32,0.0007
24478,Julie Warner,Female,yes,49,0.0026100000000000003
24483,Jennifer Warnes,Female,yes,67,0.01456
24485,Anna Waronker,Female,yes,42,0.0016899999999999999
24486,Elizabeth Warren,Female,yes,65,0.01201
24489,Jennifer Warren,Female,yes,73,0.02511
24490,Kiersten Warren,Female,yes,49,0.0026100000000000003
24492,Lesley Ann Warren,Female,yes,68,0.01594
24498,Rusty Warren,Female,yes,83,0.06888
24500,Ruth Warrick,Female,no,90,0.14886
24502,Dee Dee Warwick,Female,no,63,0.00987
24503,Dionne Warwick,Female,yes,74,0.027360000000000002
24507,Dinah Washington,Female,no,39,0.00134
24510,Kerry Washington,Female,yes,37,0.0011300000000000001
24513,Essie Mae Washington-Williams,Female,no,88,0.11955
24514,Mia Wasikowska,Female,yes,25,0.00045
24519,Wendy Wasserstein,Female,no,56,0.00495
24528,Alice Waters,Female,yes,70,0.019119999999999998
24529,Crystal Waters,Female,yes,50,0.00281
24532,Maxine Waters,Female,yes,76,0.03305
24540,Sara Watkins,Female,yes,33,0.0007700000000000001
24541,"Tionne ""T-Boz"" Watkins",Female,yes,44,0.0019
24545,Jody Watley,Female,yes,55,0.00447
24547,Cynthia Watros,Female,yes,46,0.00214
24548,Alberta Watson,Female,yes,59,0.006659999999999999
24550,Angela Watson,Female,yes,39,0.00134
24554,Diane Watson,Female,yes,81,0.055420000000000004
24556,Emily Watson,Female,yes,47,0.00229
24557,Emma Watson,Female,yes,24,0.00044
24577,Faye Wattleton,Female,yes,71,0.02103
24583,Naomi Watts,Female,yes,46,0.00214
24594,Kim Wayans,Female,yes,53,0.00365
24599,Carol Wayne,Female,no,43,0.0018
24620,Sigourney Weaver,Female,yes,65,0.01201
24626,Chloe Webb,Female,yes,58,0.00604
24632,Karrie Webb,Female,yes,40,0.00146
24635,Veronica Webb,Female,yes,49,0.0026100000000000003
24642,Charlotte C. Weber,Female,yes,72,0.023030000000000002
24656,Ann Wedgeworth,Female,yes,79,0.04462
24661,Virginia Weidler,Female,no,41,0.00158
24663,Helene Weigel,Female,no,71,0.02103
24664,Teri Weigel,Female,yes,52,0.0033200000000000005
24666,Cynthia Weil,Female,yes,77,0.036489999999999995
24667,Liza Weil,Female,yes,37,0.0011300000000000001
24668,Simone Weil,Female,no,34,0.00086
24701,Rachel Weisz,Female,yes,43,0.0018
24710,Denise Welch,Female,yes,56,0.00495
24711,Florence Welch,Female,yes,28,0.0005200000000000001
24712,Gillian Welch,Female,yes,47,0.00229
24718,Raquel Welch,Female,yes,74,0.027360000000000002
24719,Tahnee Welch,Female,yes,53,0.00365
24721,Tuesday Weld,Female,yes,71,0.02103
24724,Fay Weldon,Female,yes,83,0.06888
24725,Joan Weldon,Female,yes,81,0.055420000000000004
24737,Tori Welles,Female,yes,47,0.00229
24741,Claudia Wells,Female,yes,48,0.00244
24744,Dawn Wells,Female,yes,76,0.03305
24745,Kitty Wells,Female,no,93,0.20245
24746,Mary Wells,Female,no,49,0.0026100000000000003
24747,Melissa F. Wells,Female,yes,82,0.06182000000000001
24755,Eudora Welty,Female,no,92,0.18337
24762,Ali Wentworth,Female,yes,49,0.0026100000000000003
24768,Linda Wertheimer,Female,yes,71,0.02103
24769,Lina Wertmüller,Female,yes,86,0.09561
24780,Chandra West,Female,yes,44,0.0019
24783,Dorothy West,Female,no,91,0.16549
24784,Dottie West,Female,no,59,0.006659999999999999
24787,Jessamyn West,Female,no,82,0.06182000000000001
24791,Natalie West,Female,yes,58,0.00604
24794,Rosemary West,Female,yes,61,0.00811
24797,Shelly West,Female,yes,56,0.00495
24805,Jennifer Westfeldt,Female,yes,44,0.0019
24807,Ruth Westheimer,Female,yes,86,0.09561
24811,Kim Weston,Female,yes,75,0.02998
24813,Vivienne Westwood,Female,yes,73,0.02511
24817,Patricia Wettig,Female,yes,63,0.00987
24824,Lally Weymouth,Female,yes,71,0.02103
24825,Tina Weymouth,Female,yes,64,0.010879999999999999
24832,Joanne Whalley,Female,yes,50,0.00281
24839,Anne Wheeler,Female,yes,68,0.01594
24842,Maggie Wheeler,Female,yes,53,0.00365
24843,Arleen Whelan,Female,no,79,0.04462
24844,Lisa Whelchel,Female,yes,51,0.0030399999999999997
24848,Shannon Whirry,Female,yes,50,0.00281
24859,Alice White,Female,no,79,0.04462
24862,Betty White,Female,yes,92,0.18337
24867,Carole Ita White,Female,yes,65,0.01201
24875,Helene N. White,Female,yes,60,0.00734
24877,Jacqueline White,Female,yes,92,0.18337
24879,Jamie White,Female,yes,46,0.00214
24885,Karen Malina White,Female,yes,49,0.0026100000000000003
24886,Kelli White,Female,yes,37,0.0011300000000000001
24890,Margita E. White,Female,no,65,0.01201
24893,Meg White,Female,yes,40,0.00146
24898,Paula White,Female,yes,48,0.00244
24899,Persia White,Female,yes,42,0.0016899999999999999
24910,Vanna White,Female,yes,57,0.00547
24913,Mary Whitehouse,Female,no,91,0.16549
24915,Billie Whitelaw,Female,yes,82,0.06182000000000001
24921,June Whitfield,Female,yes,89,0.13354000000000002
24922,Lynn Whitfield,Female,yes,61,0.00811
24925,Margaret Whiting,Female,no,87,0.10690999999999999
24928,Kym Whitley,Female,yes,53,0.00365
24930,Christine Todd Whitman,Female,yes,68,0.01594
24932,Mae Whitman,Female,yes,26,0.00045999999999999996
24933,Marina v.N. Whitman,Female,yes,79,0.04462
24934,Meg Whitman,Female,yes,58,0.00604
24937,Kathryn J. Whitmire,Female,yes,68,0.01594
24940,Grace Lee Whitney,Female,yes,84,0.07674
24948,Faith Ryan Whittlesey,Female,yes,75,0.02998
24949,Margaret Whitton,Female,yes,64,0.010879999999999999
24952,Kathy Whitworth,Female,yes,75,0.02998
24953,Wendy Whoppers,Female,yes,46,0.00214
24959,Mary Wickes,Female,no,85,0.08559
24961,Kathleen Widdoes,Female,yes,75,0.02998
24964,Michelle Wie,Female,yes,25,0.00045
24965,Jordyn Wieber,Female,yes,19,0.0004
24966,Jane Wiedlin,Female,yes,56,0.00495
24976,Dianne Wiest,Female,yes,66,0.01325
24980,Kristen Wiig,Female,yes,41,0.00158
24991,Gina Wild,Female,yes,44,0.0019
24994,Kim Wilde,Female,yes,54,0.00403
24995,Olivia Wilde,Female,yes,30,0.0006
25002,Maggie Wilderotter,Female,yes,59,0.006659999999999999
25007,Gail R. Wilensky,Female,yes,71,0.02103
25014,Kathleen Wilhoite,Female,yes,50,0.00281
25028,Kendra Wilkinson,Female,yes,29,0.00055
25041,Ann C. Williams,Female,yes,65,0.01201
25045,Ashley Williams,Female,yes,36,0.0010400000000000001
25049,Betty Williams,Female,yes,71,0.02103
25055,Cara Williams,Female,yes,89,0.13354000000000002
25056,Cindy Williams,Female,yes,67,0.01456
25065,Deniece Williams,Female,yes,63,0.00987
25072,Esther Williams,Female,no,92,0.18337
25084,Hayley Williams,Female,yes,26,0.00045999999999999996
25091,Jett Williams,Female,yes,61,0.00811
25093,JoBeth Williams,Female,yes,66,0.01325
25094,Jody Williams,Female,yes,64,0.010879999999999999
25101,Karen Hastie Williams,Female,yes,70,0.019119999999999998
25103,Kelli Williams,Female,yes,44,0.0019
25104,Kellie Williams,Female,yes,38,0.00124
25106,Kiely Williams,Female,yes,28,0.0005200000000000001
25107,Kimberly Williams,Female,yes,43,0.0018
25109,Lucinda Williams,Female,yes,61,0.00811
25110,Maggie Williams,Female,yes,60,0.00734
25111,Malinda Williams,Female,yes,39,0.00134
25114,Michelle Williams,Female,yes,34,0.00086
25115,Michelle Williams,Female,yes,34,0.00086
25117,Olivia Williams,Female,yes,46,0.00214
25119,Patricia J. Williams,Female,yes,63,0.00987
25128,Roberta Williams,Female,yes,61,0.00811
25134,Serena Williams,Female,yes,33,0.0007700000000000001
25142,Vanessa Williams,Female,yes,51,0.0030399999999999997
25143,Vanessa Williams,Female,yes,51,0.0030399999999999997
25144,Venus Williams,Female,yes,34,0.00086
25145,Vesta Williams,Female,no,54,0.00403
25147,Virginia Williams,Female,yes,36,0.0010400000000000001
25151,Wendy O. Williams,Female,no,49,0.0026100000000000003
25164,Connie Willis,Female,yes,69,0.017419999999999998
25167,Rumer Willis,Female,yes,26,0.00045999999999999996
25181,Ann Wilson,Female,yes,64,0.010879999999999999
25185,Bridgette Wilson,Female,yes,41,0.00158
25187,Carnie Wilson,Female,yes,46,0.00214
25188,Casey Wilson,Female,yes,34,0.00086
25189,Cassandra Wilson,Female,yes,59,0.006659999999999999
25190,Chandra Wilson,Female,yes,45,0.00201
25195,Cindy Wilson,Female,yes,57,0.00547
25196,Debra Wilson,Female,yes,44,0.0019
25204,Elizabeth Wilson,Female,yes,93,0.20245
25206,Frederica Wilson,Female,yes,72,0.023030000000000002
25207,Gretchen Wilson,Female,yes,41,0.00158
25210,Heather Wilson,Female,yes,54,0.00403
25219,Kristen Wilson,Female,yes,45,0.00201
25226,Mara Wilson,Female,yes,27,0.00049
25227,Margaret Bush Wilson,Female,no,90,0.14886
25228,Marie Wilson,Female,no,56,0.00495
25229,Mary Wilson,Female,yes,70,0.019119999999999998
25232,Nancy Wilson,Female,yes,60,0.00734
25233,Nancy Wilson,Female,yes,77,0.036489999999999995
25237,Peta Wilson,Female,yes,44,0.0019
25243,Rita Wilson,Female,yes,58,0.00604
25250,Sheree J. Wilson,Female,yes,56,0.00495
25258,Torrie Wilson,Female,yes,39,0.00134
25259,Wendy Wilson,Female,yes,45,0.00201
25261,Yvette Wilson,Female,no,48,0.00244
25262,Penelope Wilton,Female,yes,68,0.01594
25263,CeCe Winans,Female,yes,50,0.00281
25264,April Winchell,Female,yes,54,0.00403
25270,Kathryn Tucker Windham,Female,no,93,0.20245
25273,Barbara Windsor,Female,yes,77,0.036489999999999995
25274,Marie Windsor,Female,no,81,0.055420000000000004
25276,Amy Winehouse,Female,no,28,0.0005200000000000001
25280,Oprah Winfrey,Female,yes,60,0.00734
25281,Debra Winger,Female,yes,59,0.006659999999999999
25285,Sophie Winkleman,Female,yes,34,0.00086
25291,Mare Winningham,Female,yes,55,0.00447
25293,Marissa Jaret Winokur,Female,yes,41,0.00158
25294,Kate Winslet,Female,yes,39,0.00134
25297,Lizz Winstead,Female,yes,53,0.00365
25298,Mary Elizabeth Winstead,Female,yes,30,0.0006
25299,Hattie Winston,Female,yes,69,0.017419999999999998
25303,Ariel Winter,Female,yes,16,0.00033999999999999997
25315,Shelley Winters,Female,no,86,0.09561
25317,Jeanette Winterson,Female,yes,55,0.00447
25318,Anna Wintour,Female,yes,65,0.01201
25333,Adele Wiseman,Female,no,64,0.010879999999999999
25339,Googie Withers,Female,no,94,0.22268000000000002
25341,Jane Withers,Female,yes,88,0.11955
25343,Reese Witherspoon,Female,yes,38,0.00124
25346,Alicia Witt,Female,yes,39,0.00134
25348,Katarina Witt,Female,yes,49,0.0026100000000000003
25355,Patricia A. Woertz,Female,yes,61,0.00811
25365,Christa Wolf,Female,no,82,0.06182000000000001
25370,Naomi Wolf,Female,yes,52,0.0033200000000000005
25391,Deborah Ann Woll,Female,yes,29,0.00055
25398,Lee Ann Womack,Female,yes,48,0.00244
25402,Anna May Wong,Female,no,56,0.00495
25404,Faye Wong,Female,yes,45,0.00201
25410,Corinne Wood,Female,yes,60,0.00734
25413,Diane P. Wood,Female,yes,64,0.010879999999999999
25416,Evan Rachel Wood,Female,yes,27,0.00049
25420,Lana Wood,Female,yes,68,0.01594
25421,Natalie Wood,Female,no,43,0.0018
25426,Alfre Woodard,Female,yes,61,0.00811
25430,Shailene Woodley,Female,yes,23,0.00043
25433,Judy Woodruff,Female,yes,68,0.01594
25438,Leona Woods,Female,no,67,0.01456
25439,Rose Mary Woods,Female,no,88,0.11955
25447,Joanne Woodward,Female,yes,84,0.07674
